window_index,label,start_time,acc_total_power,acc_dominant_frequency,acc_spectral_entropy,acc_postural_power,acc_movement_power,acc_movement_ratio,eda_total_power,eda_dominant_frequency,eda_spectral_entropy,eda_tonic_power,eda_sympathetic_low_power,eda_sympathetic_high_power,eda_sympathetic_ratio,temp_total_power,temp_dominant_frequency,temp_spectral_entropy,hr_total_power,hr_dominant_frequency,hr_spectral_entropy,hr_lf_power,hr_hf_power,hr_lf_hf_ratio,spo2_total_power,spo2_dominant_frequency,spo2_spectral_entropy,subject_id
34,CognitiveStress,210.0,0.04066705820973901,0.5,3.172297138822126,0.02746439745046255,0.01495144291420783,0.5443936260089339,0.0005896752339150741,0.016666666666666666,1.7422346016991712,0.0004571729715799709,2.801327541913339e-05,2.2875137999370188e-05,0.8165820546549228,0.0014042981581621691,0.5625,2.6506178260119615,0.041270162396424115,0.016666666666666666,1.1372305848631423,0.008529495551901856,0.0010096009422131604,8.448383113831321,0.44690526813933623,0.05,1.7394662357380206,6
35,CognitiveStress,240.0,0.0455972068121009,0.5,1.8117259429785164,0.043467724701684675,0.005417923109127035,0.12464243634351198,2.8303930372388613e-05,0.016666666666666666,2.8342229028851578,1.3603622247215796e-05,4.048779361830313e-06,7.758515834489788e-07,0.19162604679407455,0.00026497946016150285,0.5625,2.567109130940314,0.018948097508928452,0.016666666666666666,1.4166003521409116,0.004173735436498251,0.0009253965505186574,4.510212874857806,0.30051446137551036,0.03333333333333333,2.209292231305383,6
36,CognitiveStress,270.0,0.05266724802102757,0.5,1.7413441492000237,0.04913034685762315,0.0046249376840958,0.09413606823291105,0.0001813006794075598,0.016666666666666666,1.3870818687501079,0.00014452837044388715,1.2184434088451601e-05,4.985548205643175e-06,0.40917355450824544,0.00035959698675378903,0.125,2.5664956386861584,0.02622926938022268,0.016666666666666666,0.9621317001470416,0.0014855891897438123,0.0007024881762462097,2.1147533011618114,0.8398117228376438,0.016666666666666666,1.4823744435970982,6
37,Relax,0.0,1.8186865575177489,0.625,2.243377546550733,1.7036172799456528,0.23272009580893405,0.1366035074593503,0.0018479772725486232,0.016666666666666666,3.222853642863281,0.000495138177012706,0.0005058673803431119,0.0002194063825037294,0.43372312789750117,8.392240673771798e-05,0.0625,2.7329002366897526,0.08257639582129685,0.016666666666666666,1.5120155584385941,0.017603876680634723,0.001234189039571285,14.263517270214706,2.754892256215774,0.016666666666666666,1.0902570474169846,6
38,Relax,30.0,1.6088051862808308,0.75,1.4656877913245618,1.7762115112913064,0.062101249050899976,0.03496275564938341,2.6247253742559555e-05,0.016666666666666666,3.112677861809215,9.433946713818592e-06,3.984252763268484e-06,2.416822305169924e-06,0.6065936196244945,0.0001274818675913303,0.125,2.6990356077519273,0.09128128677581118,0.03333333333333333,1.3420138870177936,0.023591119619537772,0.0008940875688131651,26.38569245611281,0.3342274395896858,0.016666666666666666,1.693532001096367,6
39,Relax,60.0,0.0009335790316551843,3.6875,4.070921776468446,0.00019122813097972703,0.0007548289916526469,3.947269618676918,0.00010109968381895993,0.016666666666666666,2.4109673054025897,6.092557949377629e-05,7.950681191894973e-06,5.82041420353402e-06,0.7320648461502173,0.00010962795313856878,0.125,2.697109482037705,0.009505455352610125,0.03333333333333333,1.8165770093502942,0.002719936262672936,0.0004781497841971349,5.688460713707113,0.2652331881491084,0.03333333333333333,1.7715977514525953,6
40,Relax,90.0,0.000983171679280898,0.5,3.117209632947833,0.0006718599641219335,0.00033943151579312984,0.5052117017223066,0.00010910887284765128,0.016666666666666666,1.4924045106792196,8.924250525252879e-05,1.9557073640366217e-06,5.738662672179614e-07,0.29343156229339407,1.4930227989472617e-05,0.125,2.7932698682463517,0.04381690381617552,0.016666666666666666,1.206634714194063,0.003910751549378239,0.0008767933242648856,4.460288920033762,0.15302730373029844,0.03333333333333333,2.601517360934695,6
41,Relax,120.0,0.002627631875598708,1.0,2.665956790676603,0.0018768389956849139,0.0008070698726342015,0.43001550718508913,0.00014006483110744162,0.016666666666666666,1.6563317728409532,9.986970562766345e-05,7.806446358295971e-06,7.26038163884811e-06,0.9300495136474545,0.00018627697035409257,0.125,2.7083338343462255,0.02253617701560746,0.016666666666666666,1.4712813231986472,0.004764878338602925,0.0006560023695783891,7.263507815780146,0.03235734498883187,0.016666666666666666,1.3366441645531575,6
42,Relax,150.0,0.0024043070170368815,1.0,3.501983307813129,0.0011708219469475554,0.0012905954924431866,1.1022986849605034,0.0005288922533095207,0.016666666666666666,0.8100582482477771,0.0004475090547359553,5.878036700556634e-05,1.7369804444594921e-06,0.029550350447709945,5.0139629480580077e-05,0.0625,2.549201925456861,0.005753031793414388,0.016666666666666666,1.894261487664061,0.0020356974694465063,0.0003726295135268154,5.463060212754759,0.2769336794854076,0.016666666666666666,1.40282963545223,6
43,Relax,180.0,0.0006570816324553673,1.125,3.448088421361653,0.00036040472770496485,0.0003331660487483172,0.9244219710154695,0.0001772624733868615,0.016666666666666666,1.0627163434324938,0.00015679554493778166,8.592602098089853e-06,9.609805276807743e-07,0.11183812734612739,0.0005412817674586934,0.125,2.65188112482811,0.026275115945143243,0.05,2.0061656957606275,0.018583161479206595,0.0015252325733037125,12.183821539396284,0.16334788825702237,0.016666666666666666,2.386053392901528,6
44,Relax,210.0,0.0003036213439100043,1.5625,3.909196946223071,0.00010277331955674691,0.00020255721056333057,1.9709124064197165,1.876348411763948e-06,0.016666666666666666,3.8437562043427835,1.0813107302027149e-07,1.6258532040741207e-07,2.442407511116916e-07,1.5022312623283853,0.0009577953953116563,0.125,2.642652492662653,0.04059811098068054,0.016666666666666666,1.3041592302896052,0.010680645031709086,0.0007291022621141547,14.649035652061698,0.15237245906168895,0.016666666666666666,2.9340821349913218,6
45,EmotionalStress,0.0,1.4346356077674587,0.625,2.547158387819821,1.260529957375111,0.2297168595358674,0.18223831825006584,0.0022928338098684754,0.016666666666666666,3.6778641340477165,0.00030241374941434955,0.0004581717978478833,0.0005113344289055118,1.1160320895073488,0.0006468303671577941,0.4375,2.5979302002735487,0.031812783767170394,0.016666666666666666,0.9879375307344126,0.0028606331232336694,0.000393951085688543,7.2613916477318226,0.16452607781165213,0.08333333333333333,2.845134636294497,6
46,EmotionalStress,30.0,0.9569673181334869,0.5,2.412117558446915,0.7940939609221017,0.19315579915980288,0.24324048370234477,0.00025039410994697516,0.05,3.3694477264808484,2.994149439577303e-05,9.068531156807985e-05,5.502713480556258e-05,0.6067921458730642,0.00021023717493891513,0.4375,2.7036440219903284,0.12083077370523707,0.016666666666666666,1.0332114832119088,0.009935461429264016,0.0009550844273160775,10.402704876242272,0.22525736336815025,0.016666666666666666,2.160037653909569,6
47,EmotionalStress,60.0,0.7371763588721882,0.8125,2.130292339165945,0.7368828597136075,0.11683589623572153,0.15855423246122224,0.00010113007438760656,0.016666666666666666,3.4045546735642507,2.2071071892686136e-05,2.568159351112348e-05,1.0638827663255286e-05,0.41425886048104005,0.00014267142576797549,0.25,2.711581769951414,0.023765104231000245,0.03333333333333333,1.8778982177100803,0.010430646277003009,0.0016300364517670193,6.399026393364275,0.005698956361243678,0.016666666666666666,0.5760426740994335,6
48,EmotionalStress,90.0,0.2498098639665392,0.5,1.964946422144005,0.24400985910022316,0.03234380780002134,0.13255123345953262,2.9097378989940994e-06,0.43333333333333335,3.866212605338708,2.1784627641843817e-07,2.5027490510326166e-07,3.142231299427282e-07,1.25551193322032,0.0008002526076037522,0.3125,2.662800136809836,0.04633769853133627,0.016666666666666666,1.0487021154606186,0.004078679531873129,0.0003730870175331838,10.932247277970092,0.2281894955761107,0.016666666666666666,1.558064617568287,6
49,EmotionalStress,120.0,9.146651113034926e-05,1.625,4.083954607023745,1.1457357688240923e-05,7.922770672385928e-05,6.915006834880732,0.00035368236918200833,0.016666666666666666,1.5702664362691399,0.00028424233888468115,1.1611999259191574e-05,4.866537985698031e-06,0.4190956162734753,0.0012109927006750633,0.8125,2.743146024195798,0.010036139013107612,0.016666666666666666,1.7370216056188794,0.0022308088621820826,0.000949943287655199,2.348360045459682,0.1856591621057721,0.016666666666666666,1.5139196401619932,6
50,EmotionalStress,150.0,0.0001326274243123227,3.6875,4.087442205695523,1.762169970956306e-05,0.00011451166524003559,6.498332574461682,7.866569967227116e-05,0.016666666666666666,1.817799896750901,5.786507359235334e-05,3.7060099208327098e-06,1.1957474553700976e-06,0.3226509051280206,0.0011699971681375192,0.5,2.7155905404514438,0.002269161843037135,0.03333333333333333,2.641424850124876,0.0005891265791617807,0.0005501235553855546,1.0708986615722913,0.1379785368858751,0.03333333333333333,2.6198645334695017,6
51,EmotionalStress,180.0,0.00017298711207843555,2.3125,4.080475441918612,1.8398787338914943e-05,0.00015290881039310093,8.310809162388994,0.00016208299949987384,0.016666666666666666,1.9035771151759826,0.00011283760683255853,5.065972274367238e-06,2.8168304868441375e-06,0.5560295900348116,0.0013334292955856158,0.375,2.590219692114109,0.009415530936806577,0.016666666666666666,1.1178714452775576,0.00034928153783868126,0.0004082829263570614,0.8554889643688386,8.363447239864985e-05,0.016666666666666666,0.0,6
52,EmotionalStress,210.0,0.00016680833952646375,2.6875,4.056553461040173,2.7051080489266445e-05,0.00014022003556433268,5.183528089385205,0.0001837708270865937,0.016666666666666666,1.8999506033895688,0.00013112497014006893,1.8368910106571338e-06,1.1773178916838002e-05,6.409296386412298,0.0009273856282663085,0.4375,2.6970011471164357,0.007095283921835803,0.03333333333333333,1.5796107835360536,0.00235709734207694,0.0005820919058245721,4.049355983979805,4.108650548026102e-33,0.016666666666666666,0.0,6
53,EmotionalStress,240.0,0.00028701030539641923,2.5625,3.8757725806904735,9.341787336159655e-05,0.00020514462051744012,2.1959889808599913,0.00019714277789169166,0.016666666666666666,1.5480612767115909,0.00015746789409966535,1.386599042731532e-06,2.5048794320848594e-06,1.8064915342436483,0.001385177489632473,0.1875,2.722475313364725,0.12476616702794474,0.05,1.7498187960556177,0.06756442191478715,0.0015522302152047875,43.52732040193748,4.108650548026102e-33,0.016666666666666666,0.0,6
54,EmotionalStress,270.0,0.00023088881666776464,2.5625,4.093966788952401,3.0305833429484096e-05,0.000200292076758862,6.609027177058288,4.718065287879361e-05,0.016666666666666666,3.0559320617390417,1.8847826726484543e-05,2.695630549040963e-06,3.090714998055908e-06,1.1465647616864654,0.0014174654565360732,0.4375,2.729175458885001,0.049901326166871984,0.016666666666666666,0.9448205355565533,0.007554528451691896,0.0004325537234962471,17.464948378273387,4.108650548026102e-33,0.016666666666666666,0.0,6
55,Relax,0.0,0.14506218486691888,0.5,2.324774189500883,0.12895277337251781,0.016546916087479636,0.12831764416325525,0.00042064601031311787,0.016666666666666666,1.1866133629713862,0.0003605064788973298,3.276859926466632e-05,1.5586794600483646e-06,0.04756625229718181,0.0004031656689944342,0.125,2.5918340209860684,0.1432789806269454,0.016666666666666666,1.2783855688172066,0.025443535847721507,0.001530269903600479,16.62682889329324,0.037898071574557074,0.016666666666666666,2.4629121417065787,6
56,Relax,30.0,0.03834260508653402,1.375,2.735881351396511,0.0308949799678068,0.010255409207473998,0.3319441934631563,0.00044488495492071996,0.016666666666666666,1.5755395565630577,0.00034679345493942047,6.03006733045846e-05,6.006423303584383e-06,0.09960789779651964,0.0003903397220566148,0.125,2.662823788919293,0.02046939917936419,0.016666666666666666,1.833042169488953,0.007145238017735437,0.0008347592340854119,8.559639385797249,0.40818443579382213,0.016666666666666666,1.7129169548226573,6
57,Relax,60.0,0.15120591654641583,0.5,1.4610306946434215,0.13782142737198097,0.014554515493819871,0.10560415583664748,0.008980125892565726,0.016666666666666666,0.5432611749000157,0.008759455128877826,6.095839199249449e-05,9.160647591800538e-05,1.502770544362201,0.0001537774850353058,0.0625,2.792550575478744,0.023814311404661573,0.016666666666666666,1.1447061967262766,0.00233502179881524,0.0005131653626389104,4.550232671214564,0.033126055350467414,0.016666666666666666,1.0186385271079352,6
58,Relax,90.0,0.0009884281706587616,0.5,3.952453029351431,0.00024719512081341723,0.0007394398015681521,2.99132037531712,0.0011203336185383324,0.016666666666666666,0.8168089065197142,0.0010312663630864716,5.556860424847436e-05,3.5739273654970472e-06,0.06431558636089316,0.0002336505835301828,0.125,2.729469181572359,0.013499673769975604,0.03333333333333333,1.4178474652088728,0.0018983044228453167,0.0006392309707237422,2.969669039496071,4.108650548026102e-33,0.016666666666666666,0.0,6
59,Relax,120.0,0.00018398816442296694,0.5,3.789649440501662,7.761134103134062e-05,0.00011067268469224096,1.4259859863463726,0.000168586210173643,0.016666666666666666,2.3829382125707257,0.00010847383578606659,6.494205784919616e-06,7.1046639038674904e-06,1.0940004273294568,0.0006668451011521341,0.0625,2.758486896425206,0.0047032101970204574,0.016666666666666666,1.6842749836482247,0.0007827997614295668,0.0002806578350148316,2.7891605498496026,0.019421802639463304,0.03333333333333333,3.39574060364571,6
60,Relax,150.0,0.00013195260440154418,1.5,4.089787867707184,1.550393553974801e-05,0.00011569426423036367,7.462251370547435,0.0004765411838377741,0.016666666666666666,1.7682093815487014,0.00037031882478299067,4.919949223474796e-05,7.470296246222813e-06,0.1518368565793204,0.0007134608125429101,0.0625,2.696304617327966,0.004185805290315332,0.016666666666666666,1.5554853202925947,0.0007732408037909954,0.000243308115890021,3.1780312833481976,0.003637819728800102,0.016666666666666666,3.3740831981981714,6
61,Relax,180.0,0.0007549411966406353,0.6875,3.938948044140793,0.00013692566196823634,0.0006354605504342835,4.640916401643514,0.00027779947279455347,0.016666666666666666,2.7919744810665565,0.00015139178517438166,1.4487854221343717e-05,3.098032461998018e-05,2.138365291827655,0.0001684121979493661,0.125,2.708202165991402,0.03271954298262046,0.016666666666666666,0.9099313111996536,0.0030780096817096324,0.0009871785266035663,3.1179868673801767,4.108650548026102e-33,0.016666666666666666,0.0,6
62,Relax,210.0,0.004906082966969793,0.6875,4.09612656758996,0.0008937501408808715,0.004036220766381706,4.516050495280085,0.0002095614517132828,0.016666666666666666,3.247339431827321,6.209094793585501e-05,8.175643490792399e-06,1.4437921653725152e-05,1.7659676171038374,0.0003771236433079782,0.0625,2.691458547335002,0.035858759563942855,0.016666666666666666,1.5408194638634227,0.008580406258911556,0.0009810914291395294,8.745776391540836,4.108650548026102e-33,0.016666666666666666,0.0,6
63,Relax,240.0,0.0017785704339319747,1.0625,4.06918347788841,0.0003202758214276931,0.0014579289041322864,4.552104175810959,0.00028044600852730734,0.016666666666666666,2.916292671387858,0.00012665855096451601,3.2457196909116275e-05,7.054122145336112e-06,0.21733614782226668,0.0006993133508762558,0.25,2.740061649638538,0.027237483438193277,0.03333333333333333,2.034886278516561,0.014485061942091133,0.0018929690130763232,7.652033309594965,0.06546035129284981,0.48333333333333334,3.1045991283344523,6
0,Relax,0.0,0.0005599652819360365,0.5625,3.695242366073204,0.0002549897596793139,0.0003348125970391812,1.3130433059753301,0.00016199216301397408,0.016666666666666666,0.22704109614845316,0.00016123759408988615,5.623391274638805e-07,4.5368496998583816e-08,0.08067817938117398,0.002197805794988448,0.0625,1.079617413295625,0.16482344960940837,0.016666666666666666,0.6845494164665498,0.004034344738999491,0.0007976031329828649,5.0580853712446014,0.4785029820944684,0.016666666666666666,1.8920449684366594,7
1,Relax,30.0,6.547319449022934e-05,1.625,4.077074135778538,9.162200936311284e-06,5.5851932123182627e-05,6.095907796764464,8.082284231538695e-05,0.016666666666666666,0.24306557603940634,8.023008957126448e-05,4.2371703090850415e-07,3.00235556849163e-08,0.07085756175658531,0.002741948371917919,0.0625,1.2245001352111948,0.012358865864799949,0.03333333333333333,1.82108146582586,0.005969965931145511,0.0006241874627391352,9.564379753715945,0.020883323362970954,0.016666666666666666,2.344022613757225,7
2,Relax,60.0,9.795365027459723e-05,2.6875,4.065830961972799,1.5321159568921286e-05,8.244707013100789e-05,5.381255234639705,3.795157571183612e-05,0.016666666666666666,0.2519039284027281,3.7569787420974594e-05,2.3662241522595484e-07,3.538860964449503e-08,0.14955730043876797,0.0011718420131746547,0.0625,1.4733597434682602,0.006933089214916608,0.03333333333333333,2.002868456098052,0.0030891557411179605,0.00039583625469887126,7.804125328206753,1.643460219210441e-32,0.016666666666666666,0.0,7
3,Relax,90.0,0.00012562674616144274,1.625,4.045564032637057,2.1839896031374226e-05,0.00010278714449090305,4.706393489384912,2.228146325241423e-05,0.016666666666666666,0.3179813485924651,2.2007383054855923e-05,1.6646384229694234e-07,5.514481459024049e-08,0.33127202778289716,0.0012221401470758919,0.0625,1.4237382688782054,0.007515380443818006,0.05,1.815061000652805,0.003659707865529211,0.0003410691382473263,10.73010558602747,0.03509465910162359,0.06666666666666667,3.3944566461102115,7
4,Relax,120.0,0.00027787021744891385,1.25,3.7395286605394684,0.00012818718639449937,0.00015830664462908648,1.2349646566224934,1.4033142324147338e-05,0.016666666666666666,0.3903740225746011,1.378295591969742e-05,1.6150027608644914e-07,5.469724304747856e-08,0.33868204050747125,0.0012490768207973951,0.0625,1.8001433548077743,0.012086889161744895,0.03333333333333333,1.7991851758154473,0.00440580951510015,0.0004308203615442113,10.226558232550067,0.32104182450805946,0.03333333333333333,1.766901486632078,7
5,Relax,150.0,8.442215606794708e-05,0.625,3.963639875900194,2.138327289080833e-05,6.289278706835463e-05,2.941214256092167,5.166521657574326e-06,0.016666666666666666,0.8582280423496595,4.6980936960328504e-06,3.827611748964412e-07,5.12681178131237e-08,0.13394283740244725,0.0009008407785637211,0.0625,1.569290730094548,0.013708120896975626,0.016666666666666666,1.7539496607721508,0.004247518656432506,0.0006440961633371011,6.594541154267796,0.31549132844183025,0.016666666666666666,2.259345655499299,7
6,Relax,180.0,0.0001903165088845617,0.5,4.042970406306855,3.1475183626374624e-05,0.00015694729957216747,4.986382333307613,1.3778995398142823e-06,0.016666666666666666,2.2499113283097443,6.958628577564165e-07,5.378762895694024e-07,5.887030344011202e-08,0.10944952321144463,0.0010276416751842498,0.0625,1.3492283135564693,0.028783591821424252,0.03333333333333333,1.753554494933597,0.01099904227913378,0.0010024741617661822,10.971896033465255,0.4405567867624348,0.016666666666666666,1.8827060372555238,7
7,Relax,210.0,0.00019232997207007502,0.5,3.986478392248053,4.328963461175723e-05,0.00014774133145494168,3.4128569755776117,2.4170798237254245e-07,0.016666666666666666,1.9712567014626634,1.6614492127273705e-07,2.849457507060103e-08,9.792498934903221e-09,0.3436618693432114,0.0014741987695280603,0.0625,1.4395451377919648,0.02244299764923707,0.03333333333333333,1.5989352517140707,0.006124483831778114,0.00039193283580444215,15.626360621731555,0.9009559054509427,0.03333333333333333,1.6171515643726975,7
8,Relax,240.0,0.00012299682603168126,0.8125,3.954948277096708,2.9145943589785473e-05,9.296988783537362e-05,3.18980538574692,5.409681666468541e-07,0.016666666666666666,0.9719117439608861,4.861600729062252e-07,3.484598629961486e-08,2.533745517202221e-09,0.0727126933764026,0.0004891682334201574,0.0625,2.05150941611381,0.007368734295542566,0.016666666666666666,1.676918006616406,0.0013914163094458317,0.0004108639609207184,3.3865620784255737,0.0010123066331506395,0.016666666666666666,0.056604546557128675,7
9,PhysicalStress,0.0,0.011069894169891919,1.3125,1.6691665946402772,0.014552883771792514,0.0018165286353301877,0.12482258937923486,0.0002825270194738182,0.016666666666666666,1.7100810785301659,0.00017983174312078925,9.184989097806346e-05,8.672750908995033e-06,0.09442309420994685,0.0004241527722071497,0.0625,2.259495911931784,0.052714716568942964,0.05,1.7573250835342344,0.027743386358540977,0.0014102944454402935,19.67205249105232,0.36850797340090263,0.016666666666666666,2.27768020640739,7
10,PhysicalStress,30.0,0.12482002615251288,1.0,2.927555929578126,0.07779159215911255,0.049718530464187026,0.6391247316611577,0.00023122658383760474,0.016666666666666666,2.112912218302248,0.00012908155036425004,7.76777836969071e-05,1.766417275739485e-05,0.2274031507685535,0.0004315338128219687,0.0625,2.293431216359969,0.14780943114651623,0.03333333333333333,1.567624580749716,0.04545234352705473,0.0013214534630362777,34.39572016605093,0.48762174425548716,0.016666666666666666,0.9395750451137174,7
11,PhysicalStress,60.0,0.3034749064147361,0.5625,2.476472133092514,0.26601933885878154,0.08757157508387325,0.3291925145726391,0.0004951332602764463,0.03333333333333333,1.9811492986866233,0.0002712381869750982,0.0001925228432630665,2.4539940859550842e-05,0.12746508644700955,0.00044640181468623625,0.0625,2.317202100851273,0.1207312815379672,0.016666666666666666,1.1727526253588332,0.013027039397245787,0.0021844873485715325,5.963430919279233,0.516494865004099,0.016666666666666666,1.8730361416185908,7
12,PhysicalStress,90.0,0.023341504001302683,1.0625,3.736305901428656,0.0047539012985514575,0.01882168829111875,3.959208891622094,0.0021168504360530326,0.03333333333333333,1.840068361959267,0.0012413207611190098,0.0008076373007118556,5.394790280931074e-05,0.06679719072133095,0.000323529763245316,0.25,2.590795744257899,0.014901760217621858,0.03333333333333333,2.0477542492698966,0.005697871762005201,0.0013029010856390516,4.373218984010968,1.0188203072437996,0.016666666666666666,1.6306301446955802,7
13,PhysicalStress,120.0,0.02296420237812756,1.0625,3.864632787285871,0.002341335372508935,0.020357909879157587,8.694999493960747,0.00013250401641505568,0.016666666666666666,0.169874615475188,0.00013147229652768117,7.358858521453624e-07,5.9256637146854164e-08,0.08052422393242174,1.7355248501123663e-05,0.125,2.788858987809714,0.06453491008491226,0.016666666666666666,1.542022119882387,0.014639377424317954,0.003263613143199585,4.485635025346719,1.0464686257738682,0.03333333333333333,1.8643466188859046,7
14,PhysicalStress,150.0,0.02143482462019137,1.0625,3.9124710401460323,0.004257667054439794,0.01711472943350337,4.019743492074266,6.814897217445379e-05,0.016666666666666666,0.2682889042863834,6.679702793311649e-05,1.044549200002848e-06,9.802985781519116e-08,0.09384896165247542,0.00034690379742077955,0.3125,2.659048830239553,0.011836767932805952,0.03333333333333333,2.0706811696502894,0.006612362952525062,0.0006664584576346168,9.921643092344496,0.5757525282041991,0.05,2.4394607710710314,7
15,PhysicalStress,180.0,0.03567750951261802,2.0625,3.856250767794724,0.006152105800078784,0.029384640650277852,4.776354894595856,0.006203616778246015,0.016666666666666666,1.1915985268209968,0.005229207684346798,0.000904087541046621,6.252538792973192e-05,0.06915855499717331,0.00041941562984804126,0.3125,2.666961548935607,0.04674573099623406,0.03333333333333333,1.7525510435730032,0.016044893374865865,0.002052949457229771,7.815532583309031,0.7712598176297241,0.016666666666666666,1.9306157520955016,7
16,PhysicalStress,210.0,0.06970863828158715,2.0625,3.8325094264358133,0.01057388208266323,0.0585703782517815,5.539155609443816,0.01594327291507039,0.016666666666666666,1.1289730407149694,0.013089698952609155,0.002592161760911738,0.00017349987130672634,0.06693250163743694,0.00018487413471982318,0.125,2.7478732167226942,0.5142642374717257,0.016666666666666666,1.1440808347286433,0.10313491648080945,0.003185047088319574,32.38097071124411,0.3320946379185276,0.06666666666666667,2.07341403815946,7
17,PhysicalStress,240.0,0.08831453338914812,2.0625,3.77993548960208,0.01674013223004838,0.07160487789811244,4.277438010291362,0.014065820932488178,0.016666666666666666,1.206983274184639,0.01123462637130851,0.0005317200377910098,0.001987090592396588,3.7370993213868786,0.000382040674983594,0.5625,2.703195195491971,0.1520354283885919,0.016666666666666666,0.34569354199316105,0.004126591380486535,0.0008100638878760067,5.094155463844324,0.09575236469459208,0.016666666666666666,1.7707539022408618,7
18,Relax,0.0,5.3575382461317636e-05,0.75,3.9513819500494805,1.1547344053390715e-05,4.180184044045949e-05,3.6200394001584257,0.0071754236328556206,0.016666666666666666,2.2506003348487003,0.003722582055117606,0.0021014109925816204,0.0007128852267747896,0.3392412190149427,0.00012845836828041714,0.0625,2.7283822611654687,0.1143900857105691,0.016666666666666666,0.569437772618219,0.0069586328745282035,0.0012161746353817544,5.721738204434682,0.09404693123928161,0.016666666666666666,2.0168459718618017,7
19,Relax,30.0,4.50400821724594e-05,0.6875,4.012201403989017,1.1216986240462807e-05,3.3750046398995256e-05,3.0088337166046792,0.00299589789956053,0.016666666666666666,2.439683807957451,0.0012574753970279514,0.001034308174208041,0.00047181817403432085,0.4561678867089947,0.0005178911419732409,0.1875,2.7546297608308126,0.02220872418398469,0.016666666666666666,1.5318298476233445,0.005636215734516072,0.0012412342660428144,4.540815451771986,0.19732367395463266,0.016666666666666666,2.665046818390069,7
20,Relax,60.0,0.00010734787822438135,0.5,3.8531844561419994,3.355382305179962e-05,7.284667732620051e-05,2.1710395627270693,0.0018831779942990055,0.016666666666666666,2.387464451858099,0.0006468874911031129,0.0007234625444750992,0.00031722701920407394,0.4384843716190376,0.000537751737289361,0.1875,2.731634289694301,0.04262082783351409,0.016666666666666666,1.179595225440167,0.0038598027885364174,0.0010322728737344568,3.7391303082224727,0.00043671329646520257,0.016666666666666666,0.009668246317596964,7
21,Relax,90.0,0.00010009215515997531,2.25,4.00221738766872,2.257810810218869e-05,7.71019167247866e-05,3.4148971373430728,0.011555482976506798,0.016666666666666666,1.9228353245721816,0.007462187473553614,0.0019281350597768227,0.0015711495689070187,0.8148545201438719,0.00021777739976661025,0.0625,2.7328934353620307,0.14155106427043618,0.016666666666666666,1.4763441555038634,0.028575884928927927,0.0019008328653419392,15.033349564790608,0.15242448721475768,0.016666666666666666,2.401279870247563,7
22,Relax,120.0,0.00019169321536496533,0.5,3.9131984799864608,5.797891409262965e-05,0.00013348340229093526,2.3022749628886863,0.003518330878394257,0.016666666666666666,2.7621428117208344,0.0007731271188596016,0.0014152693238970258,0.0010270828795687025,0.7257154961435683,0.0003430226608191814,0.0625,2.700214853471751,0.11102676344062058,0.03333333333333333,1.7194825724175187,0.031609932405625714,0.005083985860024446,6.217549237140034,0.368718408341838,0.016666666666666666,1.3871306045748824,7
23,Relax,150.0,0.0002421711249988597,0.5,3.9674406351986544,6.448929863309822e-05,0.000177783843798675,2.756796050925416,0.002594028933853395,0.08333333333333333,2.415570251561971,0.0001797928991310982,0.0018288746312997777,0.0003599482589518335,0.19681406958771086,0.00034969911971372724,0.125,2.753295743307487,0.051369460427538156,0.016666666666666666,1.068661302012143,0.0038354244444588517,0.0005036006057856536,7.616004429691482,0.2442080642188644,0.016666666666666666,2.5335913102097027,7
24,Relax,180.0,0.00029465087776718406,0.625,3.942528832498937,8.630591777607384e-05,0.00020889696375815577,2.420424568106119,0.0007809775172060439,0.05,2.6163059615694952,0.00014791917617381142,0.00047900605865000204,0.00010005107241778932,0.20887224829632933,0.0006269994191947737,0.0625,2.604020838523728,0.14686771015088093,0.016666666666666666,0.7429648333375201,0.0061077436039688165,0.00117247840546446,5.209258930060485,0.0,0.016666666666666666,0.0,7
25,Relax,210.0,0.00024895708625124,0.5,3.986478291622734,4.61948666791343e-05,0.00020222321911540563,4.377612355070343,0.0009033902292737413,0.016666666666666666,1.5538296320810752,0.0006809739517121216,0.0001527460017234714,4.1043857467875966e-05,0.2687065913658481,0.0010397277493735695,0.0625,2.6191980291138117,0.051499197058536235,0.016666666666666666,1.6555346490900504,0.011743736473448571,0.004129039060888162,2.844181491206934,0.4074426147057242,0.016666666666666666,1.8721318391897395,7
26,Relax,240.0,0.00020779175143256705,3.6875,4.0286874857622745,2.512797411506974e-05,0.0001828416603211531,7.27641868317189,0.0017394025564246808,0.016666666666666666,0.5575672098535681,0.0016798482293292757,3.17349305274713e-05,1.6168182652461246e-05,0.5094759113609932,0.00027781022538384546,0.5625,2.710271349478057,0.012113443201672281,0.016666666666666666,1.3122987417282894,0.0017958701562722237,0.000856182195361715,2.0975327050727963,0.3983515029499626,0.016666666666666666,1.405144610087225,7
27,CognitiveStress,0.0,0.00020706824202556417,0.5,3.4398794816639744,9.52754796453398e-05,0.00011745832525908086,1.2328284853176918,0.005265778876435726,0.016666666666666666,1.2694189606149324,0.0044246987347158475,0.0004563268492585549,0.000204056111458676,0.44717095167691473,0.0005775370733748857,0.375,2.713551500628365,0.020472320064793884,0.016666666666666666,1.6600197201533782,0.008790417769741791,0.0011579334423397825,7.5914706738060875,0.2713678444238278,0.016666666666666666,1.8617061922026255,7
