window_index,label,start_time,acc_total_power,acc_dominant_frequency,acc_spectral_entropy,acc_postural_power,acc_movement_power,acc_movement_ratio,eda_total_power,eda_dominant_frequency,eda_spectral_entropy,eda_tonic_power,eda_sympathetic_low_power,eda_sympathetic_high_power,eda_sympathetic_ratio,temp_total_power,temp_dominant_frequency,temp_spectral_entropy,hr_total_power,hr_dominant_frequency,hr_spectral_entropy,hr_lf_power,hr_hf_power,hr_lf_hf_ratio,spo2_total_power,spo2_dominant_frequency,spo2_spectral_entropy,subject_id,acc_mean,acc_std,acc_skewness,acc_slope,eda_mean,eda_std,eda_skewness,eda_slope,temp_mean,temp_std,temp_skewness,temp_slope,hr_mean,hr_std,hr_skewness,hr_slope,spo2_mean,spo2_std,spo2_skewness,spo2_slope
55,EmotionalStress,270.0,0.0001380411998116,0.5,4.087062780631204,1.805044551546802e-05,0.0001189286149257,6.588680308406322,0.0003498639115856,0.0166666666666666,0.3178289251803614,0.0003453710080327,1.97571848922485e-06,1.2269423701390375e-06,0.6210107243671207,0.0007814979079192,0.5,2.7625336189360103,0.0522884038055365,0.0166666666666666,1.7072278036285309,0.0204022255518692,0.0013419286677943,15.203658764815795,1.6049416203226962e-35,0.0166666666666666,0.0,2,0.026723652265635993,0.01181058945336618,1.214071129452473,-8.985583873265469e-05,-0.7230572298078924,0.03786389912644663,0.08062836473638015,-0.002181408045987867,0.13719987206400894,0.05880947364467985,-0.031096769526116574,0.002953849244643085,-0.49947178035062556,0.19694319925873094,0.6856097013336468,-0.0014716402477927618,0.04394149423343785,6.938893903907228e-18,0.0,-5.336421680694892e-19
56,EmotionalStress,300.0,6.681148724169974e-05,3.625,4.080814460559026,1.0723749909716051e-05,5.556894406092161e-05,5.181857515212511,0.0002739658793694,0.0166666666666666,0.3376881729991839,0.000266928297613,4.896103987235325e-06,4.740850400980755e-07,0.0968290382177475,0.0003998223815413,0.5,2.727961241431617,0.0090239161153168,0.0166666666666666,2.1173777901215374,0.0064148255291959,0.000576241271204,11.132186897673218,0.0373170529668052,0.0166666666666666,2.1948058207378462,2,0.030028357734010625,0.009430615461765704,1.3230863928906378,0.00017423164050256964,-0.7845625187410566,0.03323451428183184,0.046261602366374575,-0.0019142734474427222,0.1905535863325561,0.024644852337487866,0.1120393327066171,0.0006598258974799731,-0.5886266423983151,0.11600781407640709,0.16270354509111198,-0.001605708458288654,-0.02661590477505871,0.19414735471754518,-2.388201005595357,-0.003175965167928994
57,Relax,0.0,0.1417728525407132,0.5625,1.8968593846495196,0.1174214687543704,0.0251166912154401,0.2139020358191978,0.0013937841014664,0.0166666666666666,0.4493734565977104,0.0013476425624299,3.153263372430902e-05,8.563422063867469e-06,0.2715733211103704,0.0002473729846126,0.25,2.733169829974835,0.0315337828053568,0.05,2.237018897296798,0.0237489874356508,0.0026370162803993,9.006007134720399,0.3225731690470721,0.0166666666666666,1.7142327020324255,2,0.3639746664562101,0.6076167173296413,3.4245222695630715,-0.01673848115006499,-0.7251335645189735,0.12534509240877484,-3.779245184222906,-4.773346931637046e-05,0.3537984977249194,0.01651264707577942,-1.786382496203364,-2.428629662091952e-05,-0.09900232233714777,0.22292716356060505,-0.3483229436990839,0.007767866820375162,-0.2987574120565891,0.5670255406798234,0.4968556340907354,0.019460129080585246
58,Relax,30.0,0.0001424953890426,0.9375,4.041196594265227,1.85343466389984e-05,0.0001235249896811,6.664653040494645,0.0003567150863733,0.0166666666666666,0.2722713840082903,0.0003499307060541,4.1785883953171576e-06,1.0255788738710496e-06,0.2454366826415329,0.0004550259754648,0.375,2.765025091085161,0.040617479746605,0.0166666666666666,1.7778575193870447,0.0206256235350766,0.0015772945964791,13.076582891437456,0.0888994372255849,0.0333333333333333,1.4839227463489224,2,0.026780737944388306,0.012141659070420655,1.7642574667877564,-0.00022979636323033057,-0.773751421772955,0.040737370658324404,0.3309976187143153,-0.0023302692899210514,0.35806714799151834,0.01885035628393734,1.9945755738922628,0.00023590663508403278,-0.03030919242041198,0.43359803167431177,-1.0019792653401567,-0.005938078890549784,0.20525954278788863,0.6035002055344898,-1.2570601752705004,0.023326524279824738
59,Relax,60.0,0.0001144367192891,3.75,4.070595887219346,1.337602070138652e-05,0.0001007396524151,7.531361879897662,0.0002478537394616,0.0166666666666666,0.3528081081343368,0.0002440557106734,1.2492795534498144e-06,1.3469289730814877e-06,1.078164586430651,2.987168460062211e-05,0.0625,2.707003161890663,0.2924504746820913,0.0166666666666666,1.521740409306699,0.080552020099314,0.0031250591742549,25.776158340591344,0.1194306666600671,0.0166666666666666,1.767575721885769,2,0.02107430116286902,0.011683034506497483,2.2882926447930325,-3.998534460553564e-05,-0.8348556583205315,0.03078861941073616,0.146711014994778,-0.0017708455532621605,0.3649236216076352,0.01574111373487938,4.909427226361546,9.688909767905248e-05,-0.46585865829206646,0.5579213539292082,0.7128256084063824,-0.02306776537554058,0.2858948781616363,0.3162341362446831,0.056083793963999026,-0.0074285883190754205
60,Relax,90.0,0.0001894662963889,0.625,4.09147127461108,2.7812580987305043e-05,0.0001610074207149,5.789014000117342,0.0001070762475234,0.0166666666666666,0.4823117578278685,0.0001035411979569,1.7236396035341249e-06,6.593816547065412e-07,0.3825519286946964,0.0009322545165653,0.625,2.536657953744476,0.0176247484913986,0.0333333333333333,1.810480566639846,0.0076896880269425,0.0008969034080152,8.57359661946068,0.0145463480496144,0.0333333333333333,2.844350439034805,2,0.02126603660902753,0.01273191003616031,2.8514500012339323,4.534942881291831e-08,-0.8797133500681983,0.021236895898133004,0.2739950595039892,-0.0012137434523309648,0.40320267845971086,0.05654708630296682,1.3203130740158884,0.002517200186839196,-0.8955610547407795,0.10916344049854587,0.06465434061181784,-0.0010403728471595182,0.043948262491574366,0.2208521308029491,0.0005975990931292549,-0.004504116879641154
61,Relax,120.0,0.0001281239980831,2.1875,4.069199498543448,2.1043368313190224e-05,0.0001079695599583,5.130811681447383,7.191090230964223e-05,0.0166666666666666,0.6055504380951655,6.831873983759394e-05,2.692288097341569e-06,1.036612657183612e-07,0.0385030360683609,0.0012699288755539,0.625,2.642684414179932,0.0154815553530077,0.0166666666666666,2.3550231227796257,0.0091204179886225,0.0010486280968455,8.697476270241685,0.0690084724231423,0.0166666666666666,1.831424781266328,2,0.022949507762728274,0.013294374905445381,2.4285042651757056,4.51480080209987e-05,-0.9110714478104777,0.015380618191614124,0.20962708812089928,-0.0008764376860973223,0.4794204516908621,0.05856709018221318,-0.7292349495325842,0.002654528736321382,-0.945255725306968,0.14058112955129384,0.24938815644432544,0.0008794263437066839,-0.1677307027920518,0.28846058084666565,-0.6289709020331513,-0.00872130117542406
62,Relax,150.0,0.0002121254330828,3.5,3.8203075314749584,7.52175994160987e-05,0.000140333717154,1.8657032163137064,3.650450793777011e-05,0.0166666666666666,0.9522327074154282,3.289549590996128e-05,1.7194194461715807e-06,2.3189244991347126e-07,0.1348667135467134,9.992933516760546e-05,0.3125,2.7196435483516583,0.0241672521786211,0.05,1.819674460418252,0.0161872972698132,0.0006712289707,24.115909736332476,0.0810060597174967,0.0333333333333333,1.8255566881244776,2,0.023464856671922715,0.014131836147350118,1.7222270873705725,1.0101659131924793e-05,-0.9327779068063803,0.009683148434046185,0.44536982942575815,-0.0005347477502831692,0.5247460273547702,0.023295310903722503,4.870205858252565,0.0004773870130314382,-0.9014165545418801,0.1679919778760462,-0.10955650825846455,0.004285797721166074,-0.16773070279205182,0.28846058084666565,-0.6289709020331511,0.006200693899289939
63,Relax,180.0,0.0001974036808307,3.5625,4.069866054790444,2.5606697891764396e-05,0.0001714857735869,6.696910875105643,1.6923392625204904e-05,0.0166666666666666,1.3815763277051696,1.4092723830298191e-05,1.495519329132613e-06,1.7676070034618798e-07,0.1181935244185091,0.0008387771050095,0.25,2.6852150418162752,0.0161149685050299,0.0333333333333333,1.8129641354360333,0.0088931439042429,0.0007878714419222,11.287557120417972,0.0545989505438688,0.0166666666666666,2.022742345024697,2,0.02238842210235883,0.014404836843651488,1.897176009768378,-7.798016383879955e-05,-0.9472227276107914,0.007120426998705445,-0.1720334505166076,-0.0003893051290331149,0.5481389063800219,0.044558452788301964,2.032623998716625,0.0014426035888168403,-0.8663401597029143,0.14274346189868664,-0.23842113716633465,-0.0002166546618441168,-0.1374918175026961,0.2771439615391179,-0.8728715609439696,-0.007965118992583821
64,Relax,210.0,0.0001729192291414,0.8125,4.058042875361196,1.7194367105166177e-05,0.000155473171019,9.042099082106375,2.8368924620698257e-05,0.05,2.4940622590274635,6.540889931696315e-06,1.587564573369037e-05,4.313410431095491e-06,0.2716998415971088,0.0021101769089978,0.0625,2.6709930437258924,0.0370638958486485,0.1333333333333333,2.383734760789876,0.0150525053138399,0.0130056695601033,1.1573802674500888,0.1849539906188956,0.0166666666666666,1.240074452875743,2,0.021586697026538534,0.013123845115882063,2.0822094682985224,-5.656966341031901e-06,-0.9550992495557492,0.005383452261799916,0.24905410457879218,-0.00021816036583988642,0.647139904098178,0.09660146419871875,0.006232007921257406,0.004975374346375403,-0.8473380873331564,0.16000068113192903,-0.1291705506718234,0.002612049254531592,0.08429215717872714,0.4535112881402465,-0.10914779527687722,0.016973964885243022
65,Relax,240.0,0.0001751472207309,3.0625,4.072288374912153,1.821133447603849e-05,0.0001562768864783,8.58129791004389,1.3873046598045817e-05,0.0166666666666666,1.2727325502367803,1.1077276244424922e-05,1.7811233321132908e-06,1.9356579563787965e-07,0.1086762450123064,0.0011226430499194,0.25,2.670791071471952,0.0295478567820142,0.0333333333333333,2.213725414842912,0.0139118129955241,0.0026456468707454,5.258378640534269,0.2962487231205428,0.0166666666666666,1.1622089133773126,2,0.0338470459381516,0.014652941621808245,2.494737856128295,0.00029553313443006024,-0.9637080574622808,0.008716128235444301,0.2607924005144651,-0.0004825592696611211,0.7529870196471946,0.04702631475377014,-1.325432555307163,0.0016483713130854968,-0.8473368829934194,0.1685862704969937,-0.2803432087767905,0.00014639604486922848,0.013734758170230578,0.4990588737471986,0.09310584191149637,-0.017091057255479773
0,Relax,0.0,0.0182110446639964,0.5,2.8459386764510457,0.0138262105559058,0.0053822614444007,0.3892795804488727,1.0995465188685877e-05,0.0166666666666666,0.8113218395750778,1.0179631562681954e-05,6.677181166326755e-07,6.825852231007822e-08,0.1022265543045442,0.004547003766695,0.0625,1.9647558783643904,0.0271471268643913,0.0166666666666666,0.938094751865695,0.0025232733815238,8.237160661813536e-05,30.63280522403161,7.299244920103543,0.0166666666666666,1.0673486523342808,3,0.06554045272387954,0.12185323036589654,7.4062263736368505,-0.0019727143834567884,-1.4977858409905838,0.004431099562468116,-0.1539239596267725,0.00023380838810537323,-2.928654622333337,0.2570950049550063,-0.11146322921375985,0.01443552315620745,0.3938260719053697,0.2543759121553194,0.8605293762965417,0.012551113437301363,-0.9157215361072685,2.5129325147281603,-0.5284555220799192,-0.020044962818922256
1,Relax,30.0,0.0003514214868779,2.25,3.8567157765315807,0.0001182365783782,0.0002317489304524,1.9600442911244425,4.1418973239448e-07,0.0166666666666666,2.0607726813094795,2.642411093008937e-07,7.654776575162294e-08,8.826100146993422e-09,0.1153018649248596,0.0030800234101593,0.0625,2.4090192339850587,0.1390317932682286,0.0166666666666666,0.5643532689915147,0.0033225852407612,0.0011180549682507,2.9717548198544783,1.85413725769372,0.0166666666666666,0.985155127394633,3,0.022524581313452086,0.02018249017592076,2.3613200227551494,-0.00034465238315823645,-1.4927234997707723,0.00147457479377239,-1.4713003065089438,7.206156376561805e-05,-2.5462753212966716,0.19648254355408212,-0.21419791202492622,0.010846579973808716,0.25266427261345775,0.5284802746297182,-0.8653326080822444,-0.02013531052853988,-0.7496297531192478,2.0978049507174314,-1.1242160306518758,0.07386890210561299
2,Relax,60.0,0.0001254139488776,2.5,3.5820041007874224,6.253110459891788e-05,6.948573110661109e-05,1.1112186735273752,8.515880713735709e-07,0.0166666666666666,1.655383308005997,6.042863603550776e-07,1.6173182457298373e-07,2.201430169340608e-08,0.1361160782766771,0.0024813334052817,0.0625,2.231970942863162,0.1422273282488407,0.0166666666666666,0.5891083468420913,0.0043763869239876,0.0010823646241021,4.043357318350897,0.0963394760669694,0.0166666666666666,2.1423729447387365,3,0.035710577453454885,0.018623851717031514,0.5185333179223893,0.0005367843155365642,-1.4902500260919278,0.002596309649191286,1.4663513436489815,0.00011875371699942714,-2.2346223487768553,0.17236747706024375,-0.29540610929978955,0.009347213556604428,-0.4702229356598939,0.5653671329695932,0.8233731716131917,-0.026411146248122786,0.18040840728033558,0.47090961597873904,-0.30345803406632266,0.007863667450864503
3,Relax,90.0,0.0001265753372023,2.375,3.7197591863859447,5.425146122418624e-05,7.972602509529107e-05,1.4695645664885395,1.713235565313504e-05,0.0166666666666666,0.6175204010876768,1.6280716200460723e-05,5.833804552243562e-07,1.144736420394692e-07,0.1962246781055511,0.0022084825663861,0.0625,2.4321752959883014,0.0194406015470874,0.0166666666666666,1.7733652378220726,0.0054884932396386,0.0011057364539942,4.963654060434083,0.0755643272952588,0.0166666666666666,2.7394936560496297,3,0.030080375232601483,0.01865952249315866,1.2251496668867479,-0.000659820830206474,-1.4829362737749767,0.006364359140201026,-0.11368526484867152,0.00035593692104097217,-1.9663836655386135,0.14070082609383647,-0.09084045253430079,0.007471470990246018,-0.7763823410118047,0.14754449505776565,-0.1416853789286562,0.006233292577432606,0.2634542987743458,0.2871712145753812,-0.5231738965507534,-0.003737718168444825
4,Relax,120.0,0.0001097621308976,3.4375,4.069184690286089,1.733413306410952e-05,9.228920877981204e-05,5.324131783140497,1.263333122382951e-05,0.0166666666666666,0.5673698686594408,1.218754898905219e-05,2.74500992270265e-07,6.499944605367772e-08,0.2367912972412184,0.0021776882113332,0.0625,1.9708834840769132,0.0180987343969032,0.05,1.701326520612049,0.0074269555919173,0.0008918356729626,8.327717557255323,0.0167921402585629,0.0166666666666666,2.760637702933455,3,0.011829647027548478,0.010351186584820425,3.3024418834034925,-4.467122530974537e-05,-1.4715104559421435,0.006923742033705347,0.508703069682312,0.0003840711223596046,-1.731947577697973,0.1441338463914297,-0.07046803020998443,0.007746378142928871,-0.592669422542936,0.10976493668663549,0.28005086390950334,0.0037887201593310147,0.23024161886479852,0.21718258460079193,-4.129483209670108,0.0029072718606057697
5,Relax,150.0,9.248312016313144e-05,3.9375,4.083579127727285,1.3447154459067644e-05,7.798981076695355e-05,5.799725957216451,1.734870546823949e-05,0.0166666666666666,0.4829250621966165,1.63111785285378e-05,8.818610057875227e-07,6.266086402200203e-08,0.0710552611021102,0.0045426225578992,0.0625,2.5708763405285526,0.007665053151158,0.05,2.474306398452449,0.0053225480770892,0.0011248385637828,4.731832858921016,0.1590438156782377,0.0333333333333333,2.2008173704787626,3,0.009196959265835787,0.009681135882794904,1.690982336008833,-4.463359658810726e-05,-1.4580789957482154,0.00931629371760333,-0.06766517101811546,0.0005333768099646692,-1.527191359023212,0.136153773357722,0.21697640884503336,0.006842425911860153,-0.5229246183781429,0.12678584425443062,-1.05170493594532,-0.0021805835360299924,0.3963111005783099,0.3198606968717672,2.3882010055953606,0.0036820948274268817
6,Relax,180.0,9.348171667388606e-05,1.1875,4.059316278899862,1.2373309899808784e-05,8.075748506141862e-05,6.52674876127257,1.0436421131749373e-05,0.0166666666666666,0.8323619411803724,9.159031763240468e-06,1.089892766508313e-06,5.8283606858600255e-08,0.0534764599322218,0.0031638547014865,0.0625,2.6015094423921825,0.0351700507180873,0.0166666666666666,1.1383893859649217,0.0044954009971676,0.0004165651276852,10.79159223468288,0.0166468766891886,0.0333333333333333,2.326913020106617,3,0.008879079101255103,0.01008412385096605,1.624447771769858,5.138895338264064e-05,-1.4456310453519456,0.006039539253062478,-0.49335504236704414,0.00032301856949522756,-1.3527106061604854,0.11760422352692686,-0.5231403957551986,0.005682699084670594,-0.7508608469862953,0.2512594850267612,0.16388051666708386,-0.012763876398210772,0.28005252917475243,0.48132683765917184,-0.0002906337265579456,-0.018217933622798412
7,Relax,210.0,9.094002166683812e-05,1.125,4.019229919904447,9.940536145351885e-06,8.071062724386616e-05,8.119343470382713,1.830207708646631e-05,0.0166666666666666,1.1716175152262502,1.4384973683826647e-05,3.6095814613334025e-06,1.1590249530143783e-07,0.0321096771309942,0.003807145580988,0.0625,2.465192974513543,0.0754893650636703,0.0166666666666666,0.788933494397136,0.0022509608800911,0.0007815691634887,2.8800533404406328,0.3203927424166916,0.0333333333333333,1.7100321979751767,3,0.008655961099745452,0.009924922033355975,1.5710859684423353,-5.862964199024833e-05,-1.4353702656179286,0.006408074747024596,0.2526444986683826,0.0003514574634009245,-1.1245751414789218,0.17442934521484318,0.49918867506294806,0.008962210387119474,-0.6913381367268018,0.3455179897618385,0.6217605722125576,0.016543706777838143,0.06415794543114511,0.41053250298999777,-1.3754927699066495,0.0003599479446464275
8,Relax,240.0,9.713725176010394e-05,1.5625,4.066394175015768,1.365682425309684e-05,8.240781487629998e-05,6.034185792323795,1.028780019542606e-05,0.0166666666666666,0.4744725804341016,9.602640915253982e-06,4.11121759314081e-07,1.730727816312222e-07,0.4209769434728492,0.0029879324562092,0.0625,2.562057049894403,0.057481460017322,0.0166666666666666,1.309943662563804,0.0116732603505314,0.0008937698363604,13.060700725889454,0.0088978157980217,0.0166666666666666,0.2270339198493367,3,0.007241834858545148,0.010306908700503178,2.4195781705128296,1.4882940149781684e-05,-1.4234274992439973,0.007721530011204237,0.41436320817895606,0.0004340281618364819,-0.9316278076126239,0.11009230115464493,-1.9079705487747443,0.004204231605856723,-0.3681518054824628,0.24485918289714023,-0.19037082904893304,0.004730152554959011,0.13059141480460648,0.3558224000927759,-1.9603921176392143,0.004236310425454124
9,PhysicalStress,0.0,0.0349712347380544,0.5,2.630790493902416,0.028882451867831,0.0064011766139358,0.2216285737522644,6.176889882565795e-06,0.0166666666666666,0.9127296981645848,5.236346550048025e-06,6.618342327807799e-07,1.0115691837900997e-07,0.1528432851742746,0.0020371471878651,0.0625,2.653241087317401,0.0649494601600541,0.0166666666666666,0.7812481585593741,0.0120931808401308,0.0008304102873854,14.562898634367324,0.2981642060458511,0.0166666666666666,1.4857869660183376,3,0.21794380318992734,0.25882281692032894,3.1140450727397915,-0.0011984714552986824,-1.3851763778352033,0.005543440981799012,0.7389738068674145,0.0002491968892164652,-0.5176592604608147,0.11573689166848582,0.2827016318122135,0.005866420185495044,-0.46681917003681944,0.46561129428835796,0.6475884975081819,0.023461867893636523,-0.06870899331577765,0.47530118041107644,-0.6289709020331513,0.0017443631163634658
10,PhysicalStress,30.0,0.2099861230693865,1.0,2.347102913513004,0.198310620088223,0.0378868425673329,0.1910479759000204,2.2133875725746557e-05,0.0166666666666666,0.4941954612592871,1.9634091290655396e-05,2.3544543978320868e-06,3.982965626109776e-08,0.0169167244427293,0.0009323771439725,0.0625,2.4655171279609807,2.083232647834382,0.0166666666666666,1.2193163839537444,0.4058071233575979,0.0108856099756498,37.27922682011874,0.2089215392842401,0.0333333333333333,2.66124487485323,3,0.48417347536554506,0.5275414421379477,2.50288594969059,0.011671077076024274,-1.3732201092446943,0.010188124468005065,0.28546481016893843,0.0005795999886323609,-0.39091390453081826,0.06745513592240737,-1.5877486457446224,0.0025235515361172758,0.7203986235891591,1.2412884682412284,1.2011362711192595,0.03393059937303089,0.030941210744414416,0.43149804104214773,-1.1547005383792517,0.010715373429089844
11,PhysicalStress,60.0,0.0371110664400185,0.6875,3.09068133388395,0.0260126422412775,0.0155016936467568,0.595929221759654,2.454334536354816e-05,0.0166666666666666,1.012774084491428,1.9978296540765936e-05,3.7989305911654982e-06,3.040436194680976e-07,0.0800340022466212,0.001718391104723,0.25,2.724987153212668,0.2777902922437045,0.0166666666666666,0.8478762343429828,0.0341938323246448,0.0014635271947429,23.363988347787867,0.0947352013882851,0.0166666666666666,1.1617866412729592,3,0.5951338277333508,0.43152961530763534,3.2484362996302574,-0.014364022147754304,-1.354859534839227,0.012676482100909225,0.25352036995637006,0.000712488569096359,-0.3397914203053193,0.048215323067477056,1.5720582318360599,0.001403554812456466,0.9517318696728374,1.0639729520373502,1.6229781711721447,-0.043610336466141625,-0.06870899331577765,0.4753011804110765,-0.628970902033151,-0.009718594505453575
12,PhysicalStress,90.0,0.0708283013387679,0.6875,3.278483302788503,0.0407057416006899,0.0306370944423959,0.752647986196539,7.703519844230763e-05,0.0166666666666666,0.5371551592173741,7.201468955661517e-05,2.45179430710122e-06,1.0843152974588367e-06,0.4422537789235807,0.0020735581548269,0.1875,2.7438621234525886,0.0045935914738787,0.0166666666666666,2.110324258585865,0.0017976762932881,0.0006499800564274,2.7657406954436663,0.1570506497715438,0.0166666666666666,1.5154723980636464,3,0.30570794941589313,0.3896154924539379,6.95998980637415,0.0053500432754167195,-1.329255853655714,0.018318359791335722,0.1570058809028385,0.0010416328895976336,-0.33136328028812057,0.047362593212514556,0.9703586505094222,-0.0005836708456200953,0.37684503341626596,0.1057218336184102,0.13244163943293732,0.0016667695692124858,-0.3178345034662578,0.5810555461864978,-0.3631734744194309,-0.010798438339392863
13,PhysicalStress,120.0,0.1655727363399462,0.625,3.2011761675331,0.1085109190296622,0.0638162798448623,0.588109292737791,8.241837639438377e-05,0.0166666666666666,0.4361440969695993,7.746091990680864e-05,3.952648240487835e-06,4.044083047981671e-07,0.1023132543533029,0.0009042933495369,0.125,2.7177481741803198,0.186657838137349,0.0166666666666666,0.8593023942981493,0.0046836457055512,0.0037696925566342,1.242447662557657,0.7411354613927198,0.0166666666666666,1.3983839956315158,3,0.2903912879016592,0.39420607080240816,7.116160431347864,-0.0024726770037958564,-1.2975362007986448,0.019124308674037954,-0.021410446307346696,0.001096595863154148,-0.35285315550952456,0.03398193380780343,2.8483436133311684,-0.0007861073851969067,0.07747831338589889,0.4945357448109407,-0.5203525767544397,-0.014269070677548314,-1.0652110339176986,0.7893780709328576,0.7076418527160236,-0.031979990466663485
14,PhysicalStress,150.0,0.0116761810651774,0.625,3.9206384138358414,0.0014029528758443,0.0102833417754414,7.329784166309159,0.0001149585730555,0.0166666666666666,0.3625491818221646,0.0001123039288939,1.37428912848433e-06,4.5852407177875066e-07,0.3336445455873217,0.0006989371973728,0.125,2.7084233929501327,0.483860264186611,0.0166666666666666,0.9815426356770204,0.0447159635752512,0.0080433201599335,5.559391232242137,0.0496748839355646,0.05,2.574777887212768,3,0.2218296718831429,0.14361259536388915,2.337720329181068,0.0012816686482314023,-1.2627358463442193,0.021716039961543778,0.11700804826809902,0.0012482645054370748,-0.36779847716953634,0.024912633181254612,4.335887920347422,-0.0004088857151679891,0.6081485876507344,1.0105497003940977,0.16438012480987552,0.05211208437321211,-1.6797125160678494,0.40544132476102707,0.2488835521341601,0.005316559849775771
15,PhysicalStress,180.0,0.0470144397441563,2.0,3.686725558242386,0.0145954164160243,0.0332126700827953,2.2755548136558126,0.0005338262388454,0.0166666666666666,0.910837017153921,0.0004858148496628,3.4214472521424245e-05,9.38918976682152e-06,0.2744215846362162,0.0023447425767259,0.4375,2.7109471625457133,0.1805437377191623,0.0166666666666666,0.8840979842259571,0.0314043622420845,0.0018746886222203,16.751775132069383,0.2565929441900438,0.0333333333333333,2.233413958062126,3,0.4604084461780877,0.2931407362452865,1.470171165505076,0.009828056383074936,-1.212912873884762,0.03414508193007063,0.07860520916088953,0.0018938617726839207,-0.446193718772245,0.09639741294182289,-0.7420284747482079,-0.00454735011593569,2.1185095243767464,0.8066562034474576,-0.18602369463164983,0.044624979606390246,-1.679712516067849,0.40544132476102707,0.24888355213415736,0.0019931522568902124
16,PhysicalStress,210.0,0.0673580036779849,2.0,3.864007847127836,0.010966082569618,0.0558003295909953,5.088446966977301,0.0003775786163891,0.0166666666666666,2.644275835358977,0.0001315899310195,0.0001450724788781,3.516940589416481e-05,0.2424264489456337,0.0027971270924766,0.0625,2.6839803184114253,0.9436560568157698,0.0166666666666666,1.4765829150965446,0.2043675004669141,0.0280510368449476,7.285559588993342,0.0049132836343347,0.0166666666666666,0.7038131333790673,3,0.6183238999074869,0.2602412524099584,0.8841860928381857,-0.0040429057024648635,-1.1585209027107615,0.031353276679448344,0.25229629878639576,0.0016037294783265486,-0.5717857627044556,0.08188406771299643,1.3070172616557898,-0.0035081125571786317,1.914383459575999,1.0050026112704138,-0.256775628165116,-0.04523262563673084,-1.8125754000375882,0.2989141191859252,-2.6666666666666705,-0.008969915218694047
17,PhysicalStress,240.0,0.0477547832413841,2.9375,3.8983343827541215,0.0067662761124583,0.0402188324910682,5.944012899062098,0.0007087952765174,0.0166666666666666,0.5258286066451365,0.0006619343510533,2.817324260668793e-05,8.983367536749865e-06,0.3188616824183859,0.0006981808425565,0.3125,2.685840616131318,0.4073774385701146,0.0166666666666666,0.688298268308479,0.0200773252073052,0.0026856352922502,7.475819693478357,0.197124649689914,0.0166666666666666,1.546613311388429,3,0.4120390948923719,0.23014145668111555,1.4514474197211584,-0.0030148070168374043,-1.090944391800463,0.05303923217251338,0.1585302870846238,0.00295638057551202,-0.6473558373718529,0.04455500271529014,-1.3688539804368582,-0.001632806267355831,0.19311187050475453,0.9999222319930102,0.5011703355691335,-0.05464065407197568,-2.310765598680797,0.4881247126126615,0.40824829046386074,-0.023919773916517492
18,Relax,0.0,0.0249738251897372,0.5,1.6071755047838738,0.0240864175707661,0.0011908746286254,0.0494417496967608,0.0002009626199998,0.0166666666666666,0.2741224197158831,0.0001958115366729,2.4651806633289787e-06,6.866066255588834e-07,0.2785218283481463,0.0039997406472093,0.125,2.7258214161141567,0.7475013258459215,0.0166666666666666,1.7022271521794092,0.2529733485368218,0.0094692502255908,26.715245928675227,0.1344701805296538,0.0666666666666666,2.4291529370514158,3,0.11517915485746952,0.2950198878867552,5.299327837807536,-0.006470252209264577,-0.6215951231986828,0.03356979803341398,-0.7391985763849058,0.001872042768509099,-0.7528903938991641,0.10032982572764045,-0.1652602421528651,0.004652726976753476,2.132086797242776,0.9084295083371777,-1.5934198581991976,0.0014970470021148713,-0.6333934829901994,0.491282131351878,0.1835192095981919,0.012487424848887664
19,Relax,30.0,0.0001611134711871,1.0,3.90705851542914,4.343948057566614e-05,0.0001181041393268,2.7188202474277365,7.040589142458747e-05,0.0166666666666666,0.5042197830911584,6.538073550332608e-05,3.5133901207063537e-06,5.411555052857348e-07,0.1540265916091713,0.0016625589136138,0.1875,2.6497883398051005,0.6126669476020157,0.0166666666666666,0.9393177072929892,0.0873798112448392,0.0022147378569097,39.45379403355733,0.2397164961979823,0.05,2.502393822788303,3,0.023535037211890215,0.012621759409074444,4.499759658189079,-1.9968506056548546e-05,-0.5789867866881574,0.019072842284956894,-0.21693929500218628,0.0010903287447933635,-0.650690550644545,0.0489622622336913,-0.6309015551594754,0.0014463904238164297,1.2918762957046181,1.2714704238912315,-0.1043756093556368,-0.07033248325341711,-0.05211887246973781,0.7200879824637051,0.5985650721283192,0.033888932020420544
20,Relax,60.0,5.211842684834548e-06,2.25,4.103141544466485,4.720458154974788e-07,4.710552115617122e-06,9.979014665457363,8.254294438908824e-05,0.0166666666666666,0.4946312516067063,7.856363885839231e-05,2.4838639421088403e-06,2.559810612489584e-07,0.1030576018715527,0.0007024559594959,0.5,2.709510028455024,0.1983600061820088,0.0166666666666666,0.4758434467534044,0.0027806394679554,0.0004444675903956,6.256112994606353,0.2874996590440831,0.0333333333333333,1.9448731626804867,3,0.022609088289790403,0.0022263835787890885,4.9531055150642525,-8.337659929699447e-06,-0.5470637707800058,0.019247314719909578,0.07038376200662284,0.0011041325188700531,-0.6240168236897479,0.02608841626971971,4.208386646273729,0.00027177765334215437,-0.3579661515739217,0.7167590723563999,0.8725544313241739,-0.036290578258478375,0.3464819437710304,0.4767142355001142,0.18777020578537615,0.0034336233993663198
