window_index,label,start_time,acc_mean,acc_std,acc_skewness,acc_slope,eda_mean,eda_std,eda_skewness,eda_slope,temp_mean,temp_std,temp_skewness,temp_slope,hr_mean,hr_std,hr_skewness,hr_slope,spo2_mean,spo2_std,spo2_skewness,spo2_slope,subject_id
48,EmotionalStress,60.0,1.7043188894974068,0.3215281931062583,0.6157678225654714,-0.0140013408936208,0.4893188911532316,0.08489525513572828,0.4234975390546228,-0.004716128353936409,0.5752720105438394,0.035706749711948864,0.04949605609988481,0.000984892846427304,-0.732833903384368,0.2887534840096332,-0.2441465269810392,-0.008122843281840434,-0.5930078160914062,0.35962110534662073,-0.7882318002900198,-0.0062078853734150894,5
49,EmotionalStress,90.0,0.09038296365559091,0.2312523181113135,11.536097062099156,-0.0037780899815162716,0.35717318256230474,0.07021794310438727,-0.03884253524193253,-0.004039530931397206,0.5865009366562127,0.008472041897182014,5.360450673604721,2.67133823927511e-06,-1.034930711129149,0.2970426164441336,1.0042355131923772,-0.013435324723003367,-0.6703163955340391,0.3811364365839258,-0.3380617018914059,-0.0025991492393883137,5
50,EmotionalStress,120.0,0.038699245220711394,0.02000816099470155,0.6164354674435177,-0.00045617644576298634,0.24721793223060545,0.05925498848412828,0.22728963690007872,-0.0033961412648600606,0.5874509209770399,0.01829902879718662,8.249969727042481,1.886635530403762e-05,-1.2161841150476738,0.12365296313439729,-0.01850809411057774,0.0016244819521290667,-0.5156992366487733,0.31849091449942785,-1.3754927699066486,0.003071721828368022,5
51,EmotionalStress,150.0,0.0431741811846172,0.03010427480810021,1.450777946204045,0.0010096202113441402,0.150711248124528,0.053051458670065915,0.1615927040219691,-0.0030407538420541796,0.5869757988310037,0.017675711252334095,9.057375777181303,-0.00013216993791724543,-1.1046462592103188,0.16143133377204896,-0.8214192565046396,0.006681140368414334,-0.16781062915692518,0.3561419415826965,0.7372126606801325,0.015766740014140756,5
52,EmotionalStress,180.0,0.04935160306248942,0.029279635139178577,0.7727229694938724,-0.0010320555738565624,0.06963136974109152,0.03921931768197612,0.03581093055097024,-0.002256732793641283,0.5879255188004622,0.02352522930786517,8.515994566983762,0.00021250076712736154,-0.9574750586497776,0.16265922091713828,-0.19521632545343917,-0.00011340480944534571,0.23161703129667804,0.33475596863903756,-1.1547005383792512,0.014499386252786116,5
53,EmotionalStress,210.0,0.8075764363328545,0.7835702883595927,1.3409475664872927,0.02667570827528956,0.003277062941292665,0.03815846128365613,-0.06909122297138817,-0.002194885499432064,0.5879197233542525,0.023526407078609358,8.51542590245254,-7.299744490451307e-05,-1.0690168150940857,0.22986669238188323,0.25893323642022315,-0.010031416008378409,0.11565416213272875,0.37873314474773545,-0.40824829046386285,-0.01855921440356622,5
54,EmotionalStress,240.0,0.8991167217362492,0.7914892319125982,2.3246007521951557,-0.025998681750991078,-0.05620788849199697,0.031719471180918106,0.4319876943527935,-0.0017853819491082962,0.583176168386564,0.009798269021907675,-4.495608857411724,-7.640363259411206e-05,-1.3044938564765143,0.13855630304054203,0.08268611108439992,-0.0047363404432016745,-0.33531255128262977,0.330764696664057,0.09587883049525749,-0.009429971207367561,5
55,EmotionalStress,270.0,0.4329133682591333,0.20617869643271236,0.8710132985516699,-0.008512193471560344,-0.10216788975994501,0.021641477689140508,0.014117053556031158,-0.0012230207921564919,0.573712592465252,0.03382439808797403,0.43535480944264404,-0.00048230136477069377,-1.1604171374324723,0.3124969127524181,0.8115762916128666,0.013876790194078118,-0.41262113072526285,0.2136696259054967,-3.0151134457776356,0.003973905861874717,5
56,EmotionalStress,300.0,0.022081991908496475,0.016148368693167103,1.5476789007487068,0.00033671248078354256,-0.13653755685862098,0.019324073991439827,-0.1685340272442614,-0.001078619970757999,0.5223621475431642,0.07030916954022727,-0.2623431578567233,-0.0030182107348988825,-0.9326893018644713,0.25717576593068714,-0.007510971741132183,0.001244784580942603,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
57,Relax,0.0,0.06766177022788586,0.04899088669654423,1.3505472495970012,-0.00012056449538591247,0.14345055747512092,0.02526643364195268,-0.7155833068611387,0.000500245485319555,0.3557189689198309,0.026406414459773882,1.968036580884695,-0.00041790331532091555,-0.342426054008428,0.5536964798471237,0.930633079185427,-0.013401802696586598,-0.2193449630013905,0.37787313200936673,2.9342390174983795,-0.00902219436720591,5
58,Relax,30.0,0.05679345327814037,0.03644392652600085,0.6194651080907194,-0.00014086882806976575,0.11658840082016429,0.038834634849103926,-0.1861676372238095,-0.002186399733690093,0.33037630011611546,0.04616743124570341,-0.29079719662970727,-0.0014513927159938045,-0.6026940529854343,0.2710667906729512,-0.053916030791878615,-0.005488790176027928,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
59,Relax,60.0,0.049714133049881884,0.02743792603996598,0.6229158650695706,-0.0003675895581477504,0.05114483437117482,0.037136520306351964,0.19284334600174746,-0.0021238909886861944,0.2472793225619059,0.08282953843215755,0.10105179284287617,-0.0035426659675919722,-0.6166413232490854,0.23324377433256988,0.05000719836111703,0.004974402104713118,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
60,Relax,90.0,0.021567581126883666,0.022353734907295697,1.4242629090448788,0.00014361916798964357,-0.0016087167462803197,0.024323082923630005,0.42189654883437266,-0.0013602347152125412,0.1591224702139638,0.05218601948362658,2.868926983518761,-0.0015382729326432827,-0.5887558841380084,0.25228111915128776,0.2899659568012621,-0.0020349138084473075,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
61,Relax,120.0,0.11333250146609111,0.054483616988027284,-0.007308398258349805,0.0008896611991076325,-0.03888430094518687,0.018385951058933564,-0.07256508854804308,-0.0010268588285566203,0.1310218619567564,0.009670033345716419,4.473295651601667,-0.00012191757579621807,-0.7452248314735445,0.2682426747259336,1.2593213478718264,-0.011490717714722595,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
62,Relax,150.0,0.0669278869564701,0.04578156751930337,1.5600944402187815,-0.0012348146668737915,-0.05985925355488435,0.010408236926250184,0.8178087114604707,-0.00033057580484481216,0.13054470931304032,0.018397971652932367,7.902126571774717,4.065107317844259e-05,-1.0225410832422908,0.1439755745098101,0.12883741446622096,-0.006751643920385339,-0.3481973145230686,5.551115123125783e-17,0.0,5.226640009495048e-18,5
63,Relax,180.0,0.07217088142301256,0.022467740575296265,-0.3031876554815891,0.0005425388649672886,-0.05777380293378362,0.01369888536573314,0.932034203638878,0.0003023103866398513,0.13054470931295684,0.01839797165293883,7.902126571779926,-0.00010178869875608358,-1.0008537085804377,0.2563765761504821,1.381991912586495,0.009711509880430255,-0.2837734983208745,0.2136696259054967,3.0151134457776374,0.005907157362246194,5
64,Relax,210.0,0.47460657660630867,0.6608258778571181,3.0307617951562937,0.015327190677293361,-0.07486014143755756,0.04009608907286987,-3.337247934338259,-0.0015137435887361736,0.1305546612392083,0.018395986724798002,7.9032208376602355,0.00010139666365983369,-0.9869077385191043,0.24921259664498427,1.3833786288408187,-0.005142391567842713,-0.3739668410039462,0.42265165936985,-0.020852561337609866,-0.010826208402080293,5
65,Relax,240.0,0.5166508431611168,0.6389023719329278,3.0501276285028167,-0.00808743557504823,-0.10680470059000768,0.03282099976454215,-3.7380577264827775,-0.0007093873484095328,0.13054470931287757,0.018397649587839862,7.902658029356577,-4.204448867647379e-05,-0.9884562794796719,0.16616786417814247,0.4566287206988308,0.00579573618784641,-0.6058925793318449,0.4388392229098369,0.14174281160699748,-0.011083975268796498,5
0,Relax,0.0,0.22310705525824343,0.6809909477526589,6.086669890314663,-0.011284802154571137,-1.6977254617517905,0.012607246447804435,0.478556633842774,0.0006569830071091225,-3.451291245509187,0.2892264480874684,-0.2693562252420982,0.016452175247703312,-0.2631611203719088,0.2584818970350565,0.366199173541827,-0.0030025384577341404,-1.1706582148643636,0.3667209178885645,-1.2429390481498965,-0.01346768245638073,6
1,Relax,30.0,0.3315532307510079,0.17249487676484856,1.026877499202795,0.0077919923961542415,-1.6741437505569052,0.018426476257241167,0.2626943315369379,0.0010054238239358823,-3.0228515758140264,0.20773107402347227,0.029290002180557276,0.011868325692264847,-0.3487783347540523,0.23003921692992688,0.40542427807473896,-0.005408712010920176,-1.3290575258464365,0.43552609956251886,-0.8728715609439676,0.00021125776402166778,6
2,Relax,60.0,0.30821774193398394,0.1990145921912191,1.2600308599374848,-0.0076498018220598945,-1.6425852560628964,0.020083879495681113,-0.4764537227563091,0.00107996982697983,-2.691359942047126,0.18416026832847926,-0.13035460743786845,0.010456945744381574,-0.15614201112250914,0.35581589189801754,0.38916313659149104,0.013666940493423721,-1.186498145962571,0.3393592027526921,-1.9603921176392127,0.01212091421074267,6
3,Relax,90.0,0.018908823743657693,0.011638151567199084,2.499758311380358,2.2121669741506226e-05,-1.603773274265509,0.025036270694054553,0.5991288960693971,0.0013326898401088238,-2.4046785157393766,0.15746793883308166,-0.10774778919884924,0.0089048966350318,0.07165899255718289,0.2608670916118125,-0.0057317493814493985,-0.003703450564258902,-1.0439387660787052,2.220446049250313e-16,0.0,1.0901123965852665e-17,6
4,Relax,120.0,0.1041549013459778,0.11389076123966814,2.668828265802999,0.0035539492277146686,-1.5689571711750612,0.018823570936812074,-1.134322934839824,0.0009267281253545792,-2.1496373260844033,0.14303742347463141,-0.08262412935502099,0.008074963848874751,-0.08581678027469057,0.2509178535850699,0.14208618938747392,-0.006478915922938962,-0.9805790416858761,0.23707038079839002,3.4743961448615135,0.0021653920812220073,6
5,Relax,150.0,0.15470059684088452,0.07609546113670153,0.9142636409589633,-0.00299733132652436,-1.53407850951188,0.0256433440111035,0.6480066996044561,0.0013458835141465842,-1.900739726499894,0.15431165745674438,0.32508573471879876,0.008539722169392487,-0.06135924153288873,0.22890340981141655,-0.20962533988235665,0.011596974275283315,-0.8855394550966327,0.3541916269450435,1.7888543819998324,0.004383598603449427,6
6,Relax,180.0,0.02741263725979738,0.014822119480027759,1.818534157020851,0.00012898094101913339,-1.4809137337184486,0.03544828640278221,-0.40047753650941825,0.0019504155117881514,-1.6694586207441056,0.13511117209534826,-0.600835505342262,0.007335366614559299,0.20007036176072138,0.17391129859499152,-0.5918856775651758,0.008505375305200511,-0.853859592900218,0.38015834635697443,1.4999999999999996,0.00047532996904874205,6
7,Relax,210.0,0.029083915593475968,0.020542686859448725,2.2112646858707503,8.575109422908268e-05,-1.4262209819051537,0.027827716611094296,0.38711027807843884,0.0015074970639662023,-1.4760536843606071,0.1008970326735481,-0.3363469431231985,0.005570215157293074,0.46303604548856225,0.16872737082234965,0.24654244923769386,0.008653282484538272,-0.8063397996055964,0.41153348175727905,1.1547005383792524,0.002878387034795101,6
8,Relax,240.0,0.03297879096383768,0.02345855379514299,2.855747747389628,9.54841355070687e-05,-1.391209205206441,0.019116799062383838,-1.4251191033341164,0.0009113633356623723,-1.3098626546926693,0.08504118589144256,-0.1106258227427915,0.004532683087004461,0.42634767275161944,0.31425083204688253,-0.9225096658322525,-0.01225731212695522,-0.5529009020342802,0.4749338607207981,-0.06670373459650566,0.014550378496991742,6
9,PhysicalStress,0.0,0.3669554894963319,0.7680506266547148,3.99374536734811,-0.02221209319853617,-1.2525229708036474,0.02524904724998502,-0.3678537105491806,0.0013042587098395983,-0.884345074629658,0.10157810188461382,-0.30701500009536115,0.005538715176727811,1.0562080951781627,0.6624040334196671,-0.044989802145353225,0.01023910206299453,0.0014966864029744527,0.7701530226203326,-0.3720897726815463,0.01848505435189513,6
10,PhysicalStress,30.0,1.2516430976501731,0.9629887602798121,2.306115398534619,0.030940554355817447,-1.2178871124283215,0.03491334271135773,-0.8408008665558587,0.001128637198847382,-0.7021045711623495,0.11339303037324354,0.09056833143347001,0.006296404066478506,1.1540767897978421,0.2814325323682192,1.4657171988521538,0.0005531081870822463,-0.1727425556773055,0.7215432008421978,0.14018086215550812,-0.02173314247372812,6
11,PhysicalStress,60.0,1.318946259524548,0.8899984430381338,1.689214882423773,-0.03290976303892816,-1.1758154547668023,0.04127800360182036,-1.8283465236115295,0.001683028840062265,-0.5392002275907786,0.07840227872673412,-0.5353596587715544,0.004002601625403301,1.2748462964826972,0.11227711714180269,0.30978151090711525,0.004056900007152291,-0.2836220733647564,0.8641114335403499,0.40446220433308727,0.010034743791028783,6
12,PhysicalStress,90.0,0.46271473635301513,0.2518186728798342,0.9122068333496969,-0.001778654602736521,-1.140551791725501,0.014832011634624519,-1.3252474672646435,0.0006639659931563539,-0.46032982208767115,0.03135025052009589,1.368064152604099,0.0010777066403952185,1.178531575707325,0.18458012864637954,-0.2899247685367007,-0.010145647268435554,-0.2994620044629636,0.7968918050293647,0.4249200368268638,-0.02706740101527501,6
13,PhysicalStress,120.0,0.7165582769802029,0.9440482170370199,3.977383141219147,0.013239558081885469,-1.1135670508753024,0.023648247056403192,0.767736351956031,0.001195286343070787,-0.4096574999664877,0.04947456392095642,0.2036650442328668,0.0023452152583845684,1.13573742088593,0.16134461348561835,-0.028649112243121586,0.005889822809683038,-0.8380196618020108,0.39153797760463516,1.3754927699066495,-0.009744264365498995,6
14,PhysicalStress,150.0,0.758703462542933,0.934109033101887,3.9196866897144504,-0.008468724119680797,-1.0677885280326505,0.035194873174505516,-0.024304728722500262,0.001967090192760925,-0.3592514472164989,0.034771103628888037,-0.2303663560774297,0.0011375243199804627,1.3038859246201577,0.11166557255852122,-0.48603524259480135,0.00255055842276253,-1.2815377325518147,0.5095930109389376,-0.12163106194438754,-0.01972619371552237,6
15,PhysicalStress,180.0,0.7832879215308265,0.7642855561492002,3.8517991399449647,0.01660481343419533,-1.0105202606236612,0.03554313362016807,-0.26493438678297454,0.002011157899310173,-0.3334295192587731,0.024100541618947896,-1.8063559245930005,0.0008076206507615508,1.6356049719414338,0.44127234444354496,1.1115987904358018,0.01969154500242202,-1.8834551142836906,0.6513660096123822,0.7786655618735534,-0.03071159744464861,6
16,PhysicalStress,210.0,0.9573330850435754,0.7781284587799823,3.2175727902707854,-0.0012066090890853727,-0.9645575665541842,0.0209657920826099,-0.40911514093074036,0.0011160695589482305,-0.28428539887892806,0.05373849476010606,1.0060799515437793,0.0025106365268445915,2.4153034339296457,0.6227794489130505,-0.3998522427639334,0.03476039002214717,-2.2636134606406655,0.42826440194142,-0.9616447378919003,-0.008212645576341989,6
17,PhysicalStress,240.0,0.8368749334083142,0.43639664151858887,0.9828331245576174,-0.001897291668522888,-0.9208372210351122,0.0297014309515988,0.09807804492540267,0.001616627375091285,-0.20985040222657989,0.052945529235829264,-1.0938371212037807,0.0024309200604986873,3.4457518862283165,0.575050999885935,-0.14405223390785266,0.031967062996247624,-2.152733942953214,0.6052429174357122,0.15774419584910487,0.00897845497092052,6
18,Relax,0.0,0.951074104497375,0.5137847912493044,1.2962218127057377,0.01828987125807067,-0.6226899860444046,0.04740371317219307,-0.24060945000991427,0.002646725679423077,0.0591655989138516,0.08263533400007539,0.6117024917092191,0.003920228866721479,0.5226500057815544,1.003321369586971,1.6634691591418482,-0.039851692588291784,0.0014966864029744749,0.5935220280184377,-0.07390530175619404,-0.014629600158499857,6
19,Relax,30.0,0.784626947712532,0.5226658268550395,1.2526360815728768,-0.024238644192877076,-0.5583538648455736,0.028175100119326908,-0.42873018425855786,0.001493155975567706,0.15676595707116084,0.06764310713794333,-1.1059170533516482,0.002770222243707656,-0.012440034800805725,0.4108034560342957,0.9179337106834946,-0.007463019439607143,-0.141062693480891,0.47281597342052095,-0.10354935066307008,-0.004515634705962955,6
20,Relax,60.0,0.07509765099100489,0.04556146989089748,0.5225803337973635,-0.0017737319857747263,-0.5273709155057988,0.010546065702947907,1.1364924387535362,0.0004835911779561329,0.19685952201421292,0.028688507633963353,-1.020366211616025,5.015583869350861e-05,0.166439009314484,0.32393483662208955,0.04680654117047088,0.017406226830674224,-0.09354290018626914,1.3877787807814457e-17,0.0,6.508513405231204e-19,6
21,Relax,90.0,0.078299258563058,0.03318557786029881,-0.1296430367523943,0.0008974034967976192,-0.5003269594541007,0.022946635598941133,-0.12406012999581593,0.0012673998362354281,0.19643250267372636,0.027024760718757795,-0.3389856289246467,-1.7519105147839538e-05,0.24594355953137662,0.28413789467834577,-0.18744343104433075,-0.0117172078026855,0.1123762040904254,0.3915379776046352,1.375492769906649,0.015976368404137936,6
22,Relax,120.0,0.06614131926502412,0.041762297842577234,2.4300853188621514,-0.0004971862011284841,-0.45066736713395533,0.03235242575489777,0.18966397898043516,0.0017557018250882231,0.19242463355598705,0.031899512526111645,-0.6420477404296845,-8.655278104046382e-05,-0.10874787349537947,0.23392208242476895,1.027180954401757,-0.010977421787583517,0.4766946193491926,0.46559698501741187,-0.40824829046386324,0.009348156057958391,6
23,Relax,150.0,0.0806966616592982,0.031160270598531648,0.509145103959672,0.000508216015735248,-0.39610108939698707,0.033258772127510695,0.06913321111743098,0.001821128029561277,0.19430515387173639,0.03083809340793684,-0.7467630764254095,0.00030747289563384263,-0.21729205184973266,0.12498740032869693,0.41172422320550417,0.0008460427420116349,0.2707755150724981,0.46208095398291066,0.47991381913374226,-0.022472544647803933,6
24,Relax,180.0,0.03920229470124483,0.03289599749220969,1.9668407980830913,-0.0007346078402874078,-0.3520653653266148,0.02607552334276894,-0.7113537229669853,0.0013737792621196822,0.2022638719530557,0.020783551728368682,0.4403043953007045,0.0003551893345247896,-0.2020041975638869,0.11464569206633404,0.3573600312364834,0.0004076815398955727,0.12821613518863267,0.4019723879499613,1.260976649982561,0.0147880434815161,6
25,Relax,210.0,0.04333986565733873,0.015867904386312,3.364945226786955,0.0003244744313922029,-0.306726300775897,0.03001914996004134,0.058755826131349505,0.0016275521032200002,0.2051001947998589,0.016639394435048773,2.140119379781724,0.0001217630556387161,0.12058508137006448,0.37000204025722466,0.11989771546088418,0.019378298078758485,0.12821613518863267,0.4019723879499613,1.2609766499825616,-0.007394021740758049,6
26,Relax,240.0,0.029278541437765277,0.02004993902062121,4.2432255382850395,-0.0004828398409932234,-0.2521495813557832,0.034901327583493666,0.2466728816426398,0.0018634029681307979,0.20555259759987904,0.006909173063190355,-6.476566498991743,7.767198393733869e-05,0.24594218311521673,0.2826558113919974,-0.011227805017293745,-0.011793865654278621,-0.15690262457909826,0.23707038079839,-3.4743961448615193,-0.0025350931682599017,6
27,CognitiveStress,0.0,1.2758382501821737,1.3687097915585706,2.004564128240592,-0.04915761228479218,-0.2357472329500327,0.11184664301797342,2.9390585587103324,-0.0015325998910234468,0.23151554188400006,0.035537187917270646,1.9226430594058774,0.0007497515596846609,-0.0017232585813409676,0.17677354116196697,-0.007729614868316132,0.0036263406637908873,0.7934932413133382,0.23707038079839,-3.474396144861522,-0.003591381988368202,6
28,CognitiveStress,30.0,0.033453884203226786,0.021259670231524273,2.7084283635868402,0.0002667922048819818,-0.2131323738770499,0.040361305259421554,-0.14524994884865464,0.002293125340244359,0.25608996734305445,0.03898760358932434,0.2864958200965642,0.0009534809861794345,0.10528896858726047,0.22661101239021542,-0.2724154853772638,-0.00042004978068603603,0.7459734480187163,0.30509861976039626,-2.38820100559536,0.002508685947757192,6
29,CognitiveStress,60.0,0.6732389977376637,0.2644707511594217,3.863912323778287,0.006145022078515332,-0.01598704490848332,0.1960241854398984,0.5240060472489314,0.009228242225772086,0.3106352315054163,0.05245661337165069,-0.3652818914590578,0.0022553091418898406,-0.10721867514194681,0.3375843157512539,0.32471917408970935,-0.011841966408165363,0.8093331724115453,0.20713397678919818,-4.129483209670112,0.004515634705962944,6
30,CognitiveStress,90.0,0.48264955582546837,0.30651677464728105,2.7329693668540487,-0.007511381986460848,0.1046080474803626,0.11775770665845628,-0.15127280916296568,-0.0011297189693889236,0.3540963401439832,0.019714554757151937,0.5766946123180184,0.00032208840691777286,-0.3136164075382229,0.15659311371180828,0.5856170711319686,0.0021384206447194517,0.8568529657061672,1.1102230246251565e-16,0.0,-4.0805739270771965e-18,6
31,CognitiveStress,120.0,0.23809312581442177,0.19827968437747254,1.264314370083223,-0.009340360572627247,0.07857589466351324,0.032088641197734344,0.3638957423036274,0.0007712991993669308,0.3596371055393976,0.012172980152541061,8.250338157998517,0.0001015999460580935,-0.27845448032239345,0.10640070605836492,0.001245733603901487,0.00021922305234831863,0.7934932413133379,0.23707038079839005,-3.4743961448615153,-0.005915217392606448,6
32,CognitiveStress,150.0,0.47242797008689497,0.6096299054730799,4.4563426056097235,0.01333050775745636,0.0736863551661846,0.037528300241877845,0.09972665383011908,-0.0017221940388082923,0.36342689464883215,0.017675482251843285,3.7037667545237936,0.00021352781584058262,-0.20354440724659703,0.15497461730799916,0.060997232087158224,0.00411139140122485,0.6350939303312653,0.4019723879499613,-1.2609766499825608,-0.009295341616952977,6
33,CognitiveStress,180.0,0.8518720091027085,0.5534170295159037,3.947529832975781,-0.000814212797852224,0.04336956876362844,0.040431575302162966,2.5063240940123244,-0.001013020492279682,0.3990006610340755,0.047011975436056085,0.7766439764522037,0.0020588070302530615,-0.013965103905759172,0.22313617979808176,0.6785729955333633,0.0077615277342174185,0.27077551507249803,0.651366009612382,-0.6621806682308877,-0.020571224771609005,6
34,CognitiveStress,210.0,0.837191491013839,0.22691204708223334,1.257249542664643,0.0015009314893051928,0.05231004346827774,0.03826031842616549,2.3322997443033455,0.000989545762715956,0.46609288298560364,0.05005017496387839,-0.3411490385673472,0.0020832744881880473,-0.0766484722348942,0.27314225971461875,0.33470499198755316,-0.009996344933179252,-0.4420213843468292,0.8315586676789849,-0.1123556381485645,-0.032586510100340846,6
35,CognitiveStress,240.0,0.8358031769155635,0.35511019155978185,-0.04197123871624232,-0.009427029205703933,0.08245263110372496,0.020232470652193073,-0.695315846824852,0.0009924447444244673,0.5044379144572643,0.021546269734785965,0.4802217026629262,0.00032957675555367913,-0.29986050443812895,0.17227676435886324,0.252806516182641,-0.0030734871844503237,-0.7271401441145601,0.6645223956082132,0.02166960430103642,0.003749825311384441,6
36,CognitiveStress,270.0,1.2134963749326237,0.38768941307037785,0.33448978267978213,-0.006790263651429933,0.11697960314996586,0.02718087099872916,0.3597371344813433,0.0015068345904767774,0.5112640874935671,0.01602940376426465,7.875100623915079,0.0001366914530352148,-0.19284139518872934,0.18871972718135274,-0.38346570096924915,0.008482254267314644,0.1915758595814617,0.8898602051279909,-0.2631491736055722,0.038396098610936444,6
37,Relax,0.0,2.0352975211081454,1.5122805534797807,1.5184180364566826,-0.03419133798375718,0.4864290916617632,0.08254106061956688,0.40723548103280793,0.00161799556677588,0.6614006673236192,0.013486914617312974,5.575251177108402,-5.9351179468942306e-05,-0.3288946269109509,0.27164925512640303,-0.013350759883124803,-0.007893686632192521,-1.3765773191410584,1.8017878107863996,-0.40112713221646856,0.07470602680215901,6
38,Relax,30.0,0.9053747729440195,1.3384301619632915,3.7042961309567373,-0.026838855091933112,0.5044188660443253,0.008596006835407944,1.2640289207255353,0.000345184401924282,0.6618727180504536,0.009238063740215678,6.877592919374781,7.935689299983878e-05,-0.3900543025512923,0.28128640278640654,0.6588135210073114,-0.0025719240424285673,-0.07770296908806187,0.562038612774697,-0.003984569507626967,-0.012015285328731829,6
39,Relax,60.0,0.05362129998209799,0.028593433264625892,3.5879011077374963,1.3168525846900274e-05,0.5195201693376875,0.013330209646107372,-0.414000537745458,0.0006973163311608617,0.6625043507092965,0.00917361817791653,7.689935297723093,-3.237933968882297e-05,-0.37783035063695003,0.18179638577523402,1.3341729436494256,-0.005472460080938676,-0.42618145324862183,0.5438888938689864,0.19608320050255343,-0.012490615297780566,6
40,Relax,90.0,0.10683046003340611,0.08041275070854276,2.9745909564739548,0.0014052026580239985,0.5440103031664525,0.0175571809168408,0.7002115967489627,0.0009158979010206445,0.6615043201264039,0.0034207881485056667,7.923555021639029,-2.9645267638639066e-05,-0.5200168927668182,0.1958931243529502,-0.6116428351498097,-0.0023752919605036604,-0.3311418666593781,0.4115334817572791,-1.1547005383792526,0.013652532999899695,6
41,Relax,120.0,0.2678239735932285,0.10800392851629527,0.02576183306876671,-5.5706007947410814e-05,0.580254608132043,0.029904890757388048,0.5470660913966935,0.001634126116639918,0.6625043507094421,0.011758544195378834,9.057375777180617,2.6324666563018105e-06,-0.5398937185291212,0.18445357083095285,-0.5523819304564187,0.005808846399802816,0.0965362729922181,0.3801583463569745,1.4999999999999996,0.015210559009559418,6
42,Relax,150.0,0.13201679233479655,0.07982718205730167,0.44071569397421523,-0.0010485196973005423,0.6406820822391953,0.045674448820557864,0.15434230439634292,0.0025769876430205545,0.659665216544231,0.01593358198912519,2.8463705336097447,-0.0003326926145713166,-0.477208973783826,0.0960057126810395,1.0221626899574654,-0.0001680474482464859,0.2232557217778762,0.44802090772280145,0.7071067811865479,-0.002112577640216586,6
43,Relax,180.0,0.054865024417408134,0.033785045184216767,1.8305057153851558,-0.0007455643517769166,0.6940725492327094,0.025063461263387807,-1.2551051911756854,0.0011610668367707888,0.6503901946029257,0.02436946788282875,1.2252924661453852,-0.00032242781984858146,-0.38394714405067987,0.19464870596883743,0.5267937697730487,0.00837764281473649,-0.046023106891647333,0.47281597342052095,0.10354935066307043,-0.01227935753375891,6
44,Relax,210.0,0.0721415787801376,0.018391947888999057,-0.21018298436782554,2.1121316669150757e-05,0.7102430936170625,0.00180269275107434,1.0956798507722247,4.051008538079835e-05,0.6383064440052629,0.03177238474055539,0.5270931422698569,-0.0004874082939522607,-0.2769225291366416,0.2388621580895461,-0.016600925767225824,-0.000654734281354589,0.06485641079580357,0.5532650079112754,-0.037547431758286565,0.022710209632328303,6
45,EmotionalStress,0.0,2.088251028310336,1.2963728496594582,1.4815476771994316,-0.021394294467707027,0.7616288570603784,0.03364989862600934,4.669224822837635,0.0007209534485100223,0.6341097528228522,0.03608799668734766,-0.3641409202399722,0.001353049168661017,-0.9251746242891659,0.25514949049724467,0.5637254126038399,0.00048193458326080337,0.9518925522954108,0.2851187597677309,2.666666666666665,0.001109103261113701,6
46,EmotionalStress,30.0,1.1396454844886894,1.0167513047979964,2.721347775743605,-0.017915791700970414,0.7725488994143908,0.029734034310982527,5.868719330885507,-0.0004613840345434326,0.6586739309798936,0.016750801629705162,2.3582799070696137,0.00028672209728633686,-0.821204276833513,0.3258304306010344,0.1209724593661788,0.007878755251334716,0.8093331724115453,0.4041511160377586,-0.29584461546885743,-0.006152882377130817,6
47,EmotionalStress,60.0,0.7624756176193581,1.0554120074154758,3.505047748206895,-0.007628336563504274,0.7715700553669307,0.01139895480174233,-2.507251158312896,0.0002903116212109975,0.6679534899317711,0.016906592960611967,2.462351639935996,0.0004728318090734953,-0.7783908521858824,0.2618763019323718,-0.116525002699361,-0.011640437512539736,0.7459734480187163,0.30509861976039626,-2.3882010055953606,0.00979707880650441,6
48,EmotionalStress,90.0,0.5555463740416137,0.977216879338979,4.04590012122584,-0.024606273416344658,0.7779905458136028,0.005891142258748867,-2.992233053081511,0.00018002313295510138,0.6922033798620136,0.03423137562315023,0.7996536819464836,0.0011332316614569285,-0.8578926495704561,0.194665580328529,-0.6028652537880013,-0.0007623884588470723,0.4925345504473998,0.4620809539829106,-0.4799138191337424,-0.015184151789056714,6
49,EmotionalStress,120.0,0.020238878296923227,0.009963787182776102,2.029345375697254,-2.0293417231773172e-05,0.8021552045778928,0.026330044686365673,0.5773738308291665,0.0013785678733299162,0.7229636478449445,0.03920825442560289,0.2615526532798563,0.0008632481712568023,-0.8854072086029634,0.1091618797941018,0.0012800906911134325,-0.001781040441812313,0.4450147571527781,0.47095500931747525,-0.2690691175985252,0.016742177798716437,6
